,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
14428,2024-05-05 21:06:55.262,11223,283,7,100,False,0,car,0 days 01:03:31.466000,0 days 01:59:14.494000
14429,2024-05-05 21:06:55.662,11376,286,7,100,False,0,car,0 days 01:03:31.866000,0 days 01:59:14.894000
14430,2024-05-05 21:06:55.822,11474,289,7,100,False,0,car,0 days 01:03:32.026000,0 days 01:59:15.054000
14431,2024-05-05 21:06:55.982,11421,290,7,100,False,0,car,0 days 01:03:32.186000,0 days 01:59:15.214000
14432,2024-05-05 21:06:56.222,11499,292,7,100,False,0,car,0 days 01:03:32.426000,0 days 01:59:15.454000
14433,2024-05-05 21:06:56.542,11660,294,7,100,False,0,car,0 days 01:03:32.746000,0 days 01:59:15.774000
14434,2024-05-05 21:06:56.862,11609,294,7,100,False,0,car,0 days 01:03:33.066000,0 days 01:59:16.094000
14435,2024-05-05 21:06:57.102,11538,294,7,100,False,0,car,0 days 01:03:33.306000,0 days 01:59:16.334000
14436,2024-05-05 21:06:57.462,11561,294,7,100,False,0,car,0 days 01:03:33.666000,0 days 01:59:16.694000
14437,2024-05-05 21:06:57.662,11589,294,7,100,False,0,car,0 days 01:03:33.866000,0 days 01:59:16.894000
14438,2024-05-05 21:06:57.901,11300,293,7,15,False,0,car,0 days 01:03:34.105000,0 days 01:59:17.133000
14439,2024-05-05 21:06:58.182,11077,288,7,0,False,0,car,0 days 01:03:34.386000,0 days 01:59:17.414000
14440,2024-05-05 21:06:58.382,10692,280,7,0,True,0,car,0 days 01:03:34.586000,0 days 01:59:17.614000
14441,2024-05-05 21:06:58.582,10270,280,7,0,True,0,car,0 days 01:03:34.786000,0 days 01:59:17.814000
14442,2024-05-05 21:06:58.782,9184,252,7,0,True,0,car,0 days 01:03:34.986000,0 days 01:59:18.014000
14443,2024-05-05 21:06:58.982,9449,213,7,0,True,0,car,0 days 01:03:35.186000,0 days 01:59:18.214000
14444,2024-05-05 21:06:59.142,9813,201,7,0,True,0,car,0 days 01:03:35.346000,0 days 01:59:18.374000
14445,2024-05-05 21:06:59.342,10086,178,7,0,True,0,car,0 days 01:03:35.546000,0 days 01:59:18.574000
14446,2024-05-05 21:06:59.822,9563,135,4,0,True,0,car,0 days 01:03:36.026000,0 days 01:59:19.054000
14447,2024-05-05 21:06:59.982,9407,135,3,0,True,0,car,0 days 01:03:36.186000,0 days 01:59:19.214000
14448,2024-05-05 21:07:00.262,8408,122,3,0,True,0,car,0 days 01:03:36.466000,0 days 01:59:19.494000
14449,2024-05-05 21:07:00.502,7599,110,3,0,True,0,car,0 days 01:03:36.706000,0 days 01:59:19.734000
14450,2024-05-05 21:07:00.862,6926,101,3,0,True,0,car,0 days 01:03:37.066000,0 days 01:59:20.094000
14451,2024-05-05 21:07:01.262,6581,94,3,0,False,0,car,0 days 01:03:37.466000,0 days 01:59:20.494000
14452,2024-05-05 21:07:01.462,6831,92,3,8,False,0,car,0 days 01:03:37.666000,0 days 01:59:20.694000
14453,2024-05-05 21:07:01.822,7094,95,3,29,False,0,car,0 days 01:03:38.026000,0 days 01:59:21.054000
14454,2024-05-05 21:07:02.142,7221,98,3,38,False,0,car,0 days 01:03:38.346000,0 days 01:59:21.374000
14455,2024-05-05 21:07:02.502,8281,105,3,67,False,0,car,0 days 01:03:38.706000,0 days 01:59:21.734000
14456,2024-05-05 21:07:02.782,9025,122,3,83,False,0,car,0 days 01:03:38.986000,0 days 01:59:22.014000
14457,2024-05-05 21:07:03.142,9906,138,3,70,False,0,car,0 days 01:03:39.346000,0 days 01:59:22.374000
14458,2024-05-05 21:07:03.542,8861,142,4,30,False,0,car,0 days 01:03:39.746000,0 days 01:59:22.774000
14459,2024-05-05 21:07:03.702,8587,142,4,42,False,0,car,0 days 01:03:39.906000,0 days 01:59:22.934000
14460,2024-05-05 21:07:03.902,8947,144,4,54,False,0,car,0 days 01:03:40.106000,0 days 01:59:23.134000
14461,2024-05-05 21:07:04.102,9022,144,4,67,False,0,car,0 days 01:03:40.306000,0 days 01:59:23.334000
14462,2024-05-05 21:07:04.382,9584,153,4,79,False,0,car,0 days 01:03:40.586000,0 days 01:59:23.614000
14463,2024-05-05 21:07:04.541,10185,160,4,88,False,0,car,0 days 01:03:40.745000,0 days 01:59:23.773000
14464,2024-05-05 21:07:04.902,10850,175,4,100,False,0,car,0 days 01:03:41.106000,0 days 01:59:24.134000
14465,2024-05-05 21:07:05.182,11393,188,4,99,False,0,car,0 days 01:03:41.386000,0 days 01:59:24.414000
14466,2024-05-05 21:07:05.382,10273,193,4,78,False,0,car,0 days 01:03:41.586000,0 days 01:59:24.614000
14467,2024-05-05 21:07:05.542,10210,196,5,78,False,0,car,0 days 01:03:41.746000,0 days 01:59:24.774000
14468,2024-05-05 21:07:05.822,10497,201,5,85,False,0,car,0 days 01:03:42.026000,0 days 01:59:25.054000
14469,2024-05-05 21:07:05.982,10544,203,5,89,False,0,car,0 days 01:03:42.186000,0 days 01:59:25.214000
14470,2024-05-05 21:07:06.222,10874,208,5,100,False,0,car,0 days 01:03:42.426000,0 days 01:59:25.454000
14471,2024-05-05 21:07:06.462,11233,215,5,100,False,0,car,0 days 01:03:42.666000,0 days 01:59:25.694000
14472,2024-05-05 21:07:06.822,11517,220,5,100,False,0,car,0 days 01:03:43.026000,0 days 01:59:26.054000
14473,2024-05-05 21:07:07.102,11111,228,5,100,False,0,car,0 days 01:03:43.306000,0 days 01:59:26.334000
14474,2024-05-05 21:07:07.302,10493,231,6,100,False,0,car,0 days 01:03:43.506000,0 days 01:59:26.534000
14475,2024-05-05 21:07:07.742,10848,237,6,100,False,0,car,0 days 01:03:43.946000,0 days 01:59:26.974000
14476,2024-05-05 21:07:08.062,11194,247,6,100,False,0,car,0 days 01:03:44.266000,0 days 01:59:27.294000
14477,2024-05-05 21:07:08.422,11377,254,6,100,False,0,car,0 days 01:03:44.626000,0 days 01:59:27.654000
14478,2024-05-05 21:07:08.782,11577,257,6,100,False,0,car,0 days 01:03:44.986000,0 days 01:59:28.014000
14479,2024-05-05 21:07:09.022,10877,262,6,100,False,0,car,0 days 01:03:45.226000,0 days 01:59:28.254000
14480,2024-05-05 21:07:09.382,10640,267,7,100,False,0,car,0 days 01:03:45.586000,0 days 01:59:28.614000
14481,2024-05-05 21:07:09.622,10758,272,7,100,False,0,car,0 days 01:03:45.826000,0 days 01:59:28.854000
14482,2024-05-05 21:07:09.942,10950,274,7,100,False,0,car,0 days 01:03:46.146000,0 days 01:59:29.174000
14483,2024-05-05 21:07:10.102,10983,276,7,100,False,0,car,0 days 01:03:46.306000,0 days 01:59:29.334000
14484,2024-05-05 21:07:10.382,11123,279,7,100,False,0,car,0 days 01:03:46.586000,0 days 01:59:29.614000
14485,2024-05-05 21:07:10.582,11224,281,7,100,False,0,car,0 days 01:03:46.786000,0 days 01:59:29.814000
14486,2024-05-05 21:07:10.782,11265,283,7,100,False,0,car,0 days 01:03:46.986000,0 days 01:59:30.014000
14487,2024-05-05 21:07:11.262,11299,286,7,100,False,0,car,0 days 01:03:47.466000,0 days 01:59:30.494000
14488,2024-05-05 21:07:11.662,11349,287,7,100,False,0,car,0 days 01:03:47.866000,0 days 01:59:30.894000
14489,2024-05-05 21:07:11.862,11359,287,7,100,False,0,car,0 days 01:03:48.066000,0 days 01:59:31.094000
14490,2024-05-05 21:07:12.062,11380,288,7,100,False,0,car,0 days 01:03:48.266000,0 days 01:59:31.294000
14491,2024-05-05 21:07:12.342,11381,289,7,100,False,0,car,0 days 01:03:48.546000,0 days 01:59:31.574000
14492,2024-05-05 21:07:12.542,11381,290,7,100,False,0,car,0 days 01:03:48.746000,0 days 01:59:31.774000
14493,2024-05-05 21:07:12.822,10787,281,7,0,True,0,car,0 days 01:03:49.026000,0 days 01:59:32.054000
14494,2024-05-05 21:07:13.062,10522,276,7,0,True,0,car,0 days 01:03:49.266000,0 days 01:59:32.294000
14495,2024-05-05 21:07:13.462,10615,260,7,1,False,0,car,0 days 01:03:49.666000,0 days 01:59:32.694000
14496,2024-05-05 21:07:13.862,11060,250,6,41,False,0,car,0 days 01:03:50.066000,0 days 01:59:33.094000
14497,2024-05-05 21:07:14.022,10897,246,6,59,False,0,car,0 days 01:03:50.226000,0 days 01:59:33.254000
14498,2024-05-05 21:07:14.342,11023,244,6,86,False,0,car,0 days 01:03:50.546000,0 days 01:59:33.574000
14499,2024-05-05 21:07:14.742,10440,241,6,0,True,0,car,0 days 01:03:50.946000,0 days 01:59:33.974000
14500,2024-05-05 21:07:14.902,10624,234,6,0,True,0,car,0 days 01:03:51.106000,0 days 01:59:34.134000
14501,2024-05-05 21:07:15.102,11306,227,6,5,True,0,car,0 days 01:03:51.306000,0 days 01:59:34.334000
14502,2024-05-05 21:07:15.382,10989,222,5,25,False,0,car,0 days 01:03:51.586000,0 days 01:59:34.614000
14503,2024-05-05 21:07:15.662,11067,215,5,41,False,0,car,0 days 01:03:51.866000,0 days 01:59:34.894000
14504,2024-05-05 21:07:15.982,10891,212,5,73,False,0,car,0 days 01:03:52.186000,0 days 01:59:35.214000
14505,2024-05-05 21:07:16.142,11047,212,5,84,False,0,car,0 days 01:03:52.346000,0 days 01:59:35.374000
14506,2024-05-05 21:07:16.382,11158,216,5,85,False,0,car,0 days 01:03:52.586000,0 days 01:59:35.614000
14507,2024-05-05 21:07:16.622,11361,218,5,100,False,0,car,0 days 01:03:52.826000,0 days 01:59:35.854000
14508,2024-05-05 21:07:16.862,11318,224,5,100,False,0,car,0 days 01:03:53.066000,0 days 01:59:36.094000
14509,2024-05-05 21:07:17.262,11663,230,5,96,False,0,car,0 days 01:03:53.466000,0 days 01:59:36.494000
14510,2024-05-05 21:07:17.502,11905,230,5,65,False,0,car,0 days 01:03:53.706000,0 days 01:59:36.734000
14511,2024-05-05 21:07:17.783,11688,230,5,64,False,0,car,0 days 01:03:53.987000,0 days 01:59:37.015000
14512,2024-05-05 21:07:17.982,11738,230,5,72,False,0,car,0 days 01:03:54.186000,0 days 01:59:37.214000
14513,2024-05-05 21:07:18.262,11568,230,5,76,False,0,car,0 days 01:03:54.466000,0 days 01:59:37.494000
14514,2024-05-05 21:07:18.422,11332,227,5,6,True,0,car,0 days 01:03:54.626000,0 days 01:59:37.654000
14515,2024-05-05 21:07:18.742,11213,221,5,0,True,0,car,0 days 01:03:54.946000,0 days 01:59:37.974000
14516,2024-05-05 21:07:19.062,10350,209,5,0,True,0,car,0 days 01:03:55.266000,0 days 01:59:38.294000
14517,2024-05-05 21:07:19.422,9756,202,5,0,True,0,car,0 days 01:03:55.626000,0 days 01:59:38.654000
14518,2024-05-05 21:07:19.942,10382,186,5,0,True,0,car,0 days 01:03:56.146000,0 days 01:59:39.174000
14519,2024-05-05 21:07:20.302,9722,168,4,0,True,0,car,0 days 01:03:56.506000,0 days 01:59:39.534000
14520,2024-05-05 21:07:20.502,9322,164,4,0,True,0,car,0 days 01:03:56.706000,0 days 01:59:39.734000
14521,2024-05-05 21:07:20.982,8354,145,4,0,True,0,car,0 days 01:03:57.186000,0 days 01:59:40.214000
14522,2024-05-05 21:07:21.262,7923,142,4,0,True,0,car,0 days 01:03:57.466000,0 days 01:59:40.494000
14523,2024-05-05 21:07:21.462,7813,134,4,0,True,0,car,0 days 01:03:57.666000,0 days 01:59:40.694000
14524,2024-05-05 21:07:21.742,7514,134,4,0,False,0,car,0 days 01:03:57.946000,0 days 01:59:40.974000
14525,2024-05-05 21:07:22.062,7328,126,4,0,False,0,car,0 days 01:03:58.266000,0 days 01:59:41.294000
14526,2024-05-05 21:07:22.302,7104,124,4,0,False,0,car,0 days 01:03:58.506000,0 days 01:59:41.534000
14527,2024-05-05 21:07:22.462,7272,120,4,7,False,0,car,0 days 01:03:58.666000,0 days 01:59:41.694000
14528,2024-05-05 21:07:22.662,7459,121,4,40,False,0,car,0 days 01:03:58.866000,0 days 01:59:41.894000
14529,2024-05-05 21:07:22.942,7789,124,4,55,False,0,car,0 days 01:03:59.146000,0 days 01:59:42.174000
14530,2024-05-05 21:07:23.422,8780,137,4,76,False,0,car,0 days 01:03:59.626000,0 days 01:59:42.654000
14531,2024-05-05 21:07:23.582,9137,137,4,82,False,0,car,0 days 01:03:59.786000,0 days 01:59:42.814000
14532,2024-05-05 21:07:23.742,9361,146,4,91,False,0,car,0 days 01:03:59.946000,0 days 01:59:42.974000
14533,2024-05-05 21:07:24.022,9646,150,4,100,False,0,car,0 days 01:04:00.226000,0 days 01:59:43.254000
14534,2024-05-05 21:07:24.262,9646,160,4,100,False,0,car,0 days 01:04:00.466000,0 days 01:59:43.494000
14535,2024-05-05 21:07:24.423,10153,164,4,100,False,0,car,0 days 01:04:00.627000,0 days 01:59:43.655000
14536,2024-05-05 21:07:24.742,10607,172,4,100,False,0,car,0 days 01:04:00.946000,0 days 01:59:43.974000
14537,2024-05-05 21:07:24.982,11467,195,4,100,False,0,car,0 days 01:04:01.186000,0 days 01:59:44.214000
14538,2024-05-05 21:07:25.182,12005,201,4,100,False,0,car,0 days 01:04:01.386000,0 days 01:59:44.414000
14539,2024-05-05 21:07:25.462,10605,201,4,100,False,0,car,0 days 01:04:01.666000,0 days 01:59:44.694000
14540,2024-05-05 21:07:25.622,10892,210,5,100,False,0,car,0 days 01:04:01.826000,0 days 01:59:44.854000
14541,2024-05-05 21:07:25.902,11559,222,5,100,False,0,car,0 days 01:04:02.106000,0 days 01:59:45.134000
14542,2024-05-05 21:07:26.182,11814,230,5,100,False,0,car,0 days 01:04:02.386000,0 days 01:59:45.414000
14543,2024-05-05 21:07:26.542,10905,236,6,100,False,0,car,0 days 01:04:02.746000,0 days 01:59:45.774000
14544,2024-05-05 21:07:26.742,10973,245,6,100,False,0,car,0 days 01:04:02.946000,0 days 01:59:45.974000
14545,2024-05-05 21:07:26.902,11095,247,6,100,False,0,car,0 days 01:04:03.106000,0 days 01:59:46.134000
14546,2024-05-05 21:07:27.262,11389,253,6,100,False,0,car,0 days 01:04:03.466000,0 days 01:59:46.494000
14547,2024-05-05 21:07:27.502,11488,258,6,100,False,0,car,0 days 01:04:03.706000,0 days 01:59:46.734000
14548,2024-05-05 21:07:27.742,11711,261,6,100,False,0,car,0 days 01:04:03.946000,0 days 01:59:46.974000
14549,2024-05-05 21:07:27.942,10871,265,6,100,False,0,car,0 days 01:04:04.146000,0 days 01:59:47.174000
14550,2024-05-05 21:07:28.182,10647,267,7,100,False,0,car,0 days 01:04:04.386000,0 days 01:59:47.414000
14551,2024-05-05 21:07:28.342,10816,271,7,100,False,0,car,0 days 01:04:04.546000,0 days 01:59:47.574000
14552,2024-05-05 21:07:28.622,10938,273,7,100,False,0,car,0 days 01:04:04.826000,0 days 01:59:47.854000
14553,2024-05-05 21:07:28.942,11063,277,7,100,False,0,car,0 days 01:04:05.146000,0 days 01:59:48.174000
14554,2024-05-05 21:07:29.102,11063,277,7,100,False,0,car,0 days 01:04:05.306000,0 days 01:59:48.334000
14555,2024-05-05 21:07:29.382,11204,281,7,100,False,0,car,0 days 01:04:05.586000,0 days 01:59:48.614000
14556,2024-05-05 21:07:29.582,11288,283,7,100,False,0,car,0 days 01:04:05.786000,0 days 01:59:48.814000
14557,2024-05-05 21:07:29.742,11269,285,7,100,False,0,car,0 days 01:04:05.946000,0 days 01:59:48.974000
14558,2024-05-05 21:07:30.062,11416,287,7,100,False,0,car,0 days 01:04:06.266000,0 days 01:59:49.294000
14559,2024-05-05 21:07:30.422,11502,290,7,100,False,0,car,0 days 01:04:06.626000,0 days 01:59:49.654000
14560,2024-05-05 21:07:30.582,11498,291,7,100,False,0,car,0 days 01:04:06.786000,0 days 01:59:49.814000
14561,2024-05-05 21:07:30.862,11560,293,7,100,False,0,car,0 days 01:04:07.066000,0 days 01:59:50.094000
14562,2024-05-05 21:07:31.143,10764,295,7,100,False,0,car,0 days 01:04:07.347000,0 days 01:59:50.375000
14563,2024-05-05 21:07:31.462,10612,296,8,100,False,0,car,0 days 01:04:07.666000,0 days 01:59:50.694000
14564,2024-05-05 21:07:31.702,10621,297,8,100,False,0,car,0 days 01:04:07.906000,0 days 01:59:50.934000
14565,2024-05-05 21:07:32.142,10629,299,8,100,False,0,car,0 days 01:04:08.346000,0 days 01:59:51.374000
14566,2024-05-05 21:07:32.542,10742,301,8,100,False,0,car,0 days 01:04:08.746000,0 days 01:59:51.774000
14567,2024-05-05 21:07:32.702,10779,301,8,100,False,0,car,0 days 01:04:08.906000,0 days 01:59:51.934000
14568,2024-05-05 21:07:32.982,10818,304,8,100,False,0,car,0 days 01:04:09.186000,0 days 01:59:52.214000
14569,2024-05-05 21:07:33.302,10835,304,8,100,False,0,car,0 days 01:04:09.506000,0 days 01:59:52.534000
14570,2024-05-05 21:07:33.502,10880,305,8,100,False,0,car,0 days 01:04:09.706000,0 days 01:59:52.734000
14571,2024-05-05 21:07:33.702,10860,305,8,100,False,0,car,0 days 01:04:09.906000,0 days 01:59:52.934000
14572,2024-05-05 21:07:33.902,10886,306,8,100,False,0,car,0 days 01:04:10.106000,0 days 01:59:53.134000
14573,2024-05-05 21:07:34.222,10922,307,8,100,False,0,car,0 days 01:04:10.426000,0 days 01:59:53.454000
14574,2024-05-05 21:07:34.622,10934,308,8,100,False,0,car,0 days 01:04:10.826000,0 days 01:59:53.854000
14575,2024-05-05 21:07:34.982,10976,309,8,100,False,0,car,0 days 01:04:11.186000,0 days 01:59:54.214000
14576,2024-05-05 21:07:35.302,10965,309,8,100,False,0,car,0 days 01:04:11.506000,0 days 01:59:54.534000
14577,2024-05-05 21:07:35.542,10990,309,8,100,False,0,car,0 days 01:04:11.746000,0 days 01:59:54.774000
14578,2024-05-05 21:07:35.902,10965,309,8,100,False,0,car,0 days 01:04:12.106000,0 days 01:59:55.134000
14579,2024-05-05 21:07:36.302,10929,309,8,100,False,0,car,0 days 01:04:12.506000,0 days 01:59:55.534000
14580,2024-05-05 21:07:36.502,10999,310,8,100,False,0,car,0 days 01:04:12.706000,0 days 01:59:55.734000
14581,2024-05-05 21:07:36.742,11012,310,8,100,False,0,car,0 days 01:04:12.946000,0 days 01:59:55.974000
14582,2024-05-05 21:07:36.942,11028,311,8,100,False,0,car,0 days 01:04:13.146000,0 days 01:59:56.174000
14583,2024-05-05 21:07:37.102,11041,312,8,100,False,0,car,0 days 01:04:13.306000,0 days 01:59:56.334000
14584,2024-05-05 21:07:37.342,11109,312,8,100,False,0,car,0 days 01:04:13.546000,0 days 01:59:56.574000
14585,2024-05-05 21:07:37.663,11073,313,8,100,False,0,car,0 days 01:04:13.867000,0 days 01:59:56.895000
14586,2024-05-05 21:07:37.863,11116,313,8,100,False,0,car,0 days 01:04:14.067000,0 days 01:59:57.095000
14587,2024-05-05 21:07:38.063,11096,314,8,100,False,0,car,0 days 01:04:14.267000,0 days 01:59:57.295000
14588,2024-05-05 21:07:38.302,10970,314,8,100,False,0,car,0 days 01:04:14.506000,0 days 01:59:57.534000
14589,2024-05-05 21:07:38.542,11090,313,8,100,False,0,car,0 days 01:04:14.746000,0 days 01:59:57.774000
14590,2024-05-05 21:07:38.702,11103,312,8,100,False,0,car,0 days 01:04:14.906000,0 days 01:59:57.934000
14591,2024-05-05 21:07:38.942,10986,310,8,100,False,0,car,0 days 01:04:15.146000,0 days 01:59:58.174000
14592,2024-05-05 21:07:39.222,10939,309,8,100,False,0,car,0 days 01:04:15.426000,0 days 01:59:58.454000
14593,2024-05-05 21:07:39.382,10876,309,8,100,False,0,car,0 days 01:04:15.586000,0 days 01:59:58.614000
14594,2024-05-05 21:07:39.542,10903,308,8,100,False,0,car,0 days 01:04:15.746000,0 days 01:59:58.774000
14595,2024-05-05 21:07:39.782,10846,307,8,100,False,0,car,0 days 01:04:15.986000,0 days 01:59:59.014000
14596,2024-05-05 21:07:40.182,10280,300,8,0,False,0,car,0 days 01:04:16.386000,0 days 01:59:59.414000
14597,2024-05-05 21:07:40.342,10172,297,8,0,True,0,car,0 days 01:04:16.546000,0 days 01:59:59.574000
14598,2024-05-05 21:07:40.662,9396,278,8,0,True,0,car,0 days 01:04:16.866000,0 days 01:59:59.894000
14599,2024-05-05 21:07:40.822,9493,254,8,0,True,0,car,0 days 01:04:17.026000,0 days 02:00:00.054000
14600,2024-05-05 21:07:41.302,9738,205,8,0,True,0,car,0 days 01:04:17.506000,0 days 02:00:00.534000
14601,2024-05-05 21:07:41.462,10018,175,8,0,True,0,car,0 days 01:04:17.666000,0 days 02:00:00.694000
14602,2024-05-05 21:07:41.822,10564,144,6,0,True,0,car,0 days 01:04:18.026000,0 days 02:00:01.054000
14603,2024-05-05 21:07:42.222,8683,120,3,0,True,0,car,0 days 01:04:18.426000,0 days 02:00:01.454000
14604,2024-05-05 21:07:42.382,8008,120,3,0,True,0,car,0 days 01:04:18.586000,0 days 02:00:01.614000
14605,2024-05-05 21:07:42.742,7106,100,3,0,True,0,car,0 days 01:04:18.946000,0 days 02:00:01.974000
14606,2024-05-05 21:07:43.102,6412,94,3,0,True,0,car,0 days 01:04:19.306000,0 days 02:00:02.334000
14607,2024-05-05 21:07:43.462,6569,91,3,2,False,0,car,0 days 01:04:19.666000,0 days 02:00:02.694000
14608,2024-05-05 21:07:43.742,6505,87,3,9,False,0,car,0 days 01:04:19.946000,0 days 02:00:02.974000
14609,2024-05-05 21:07:43.942,6666,88,3,21,False,0,car,0 days 01:04:20.146000,0 days 02:00:03.174000
14610,2024-05-05 21:07:44.103,6706,89,3,30,False,0,car,0 days 01:04:20.307000,0 days 02:00:03.335000
14611,2024-05-05 21:07:44.303,7111,91,3,41,False,0,car,0 days 01:04:20.507000,0 days 02:00:03.535000
14612,2024-05-05 21:07:44.503,7418,95,3,50,False,0,car,0 days 01:04:20.707000,0 days 02:00:03.735000
14613,2024-05-05 21:07:44.783,8087,103,3,64,False,0,car,0 days 01:04:20.987000,0 days 02:00:04.015000
14614,2024-05-05 21:07:45.182,9252,119,3,75,False,0,car,0 days 01:04:21.386000,0 days 02:00:04.414000
14615,2024-05-05 21:07:45.462,9099,128,3,6,False,0,car,0 days 01:04:21.666000,0 days 02:00:04.694000
14616,2024-05-05 21:07:45.822,8658,123,3,0,True,0,car,0 days 01:04:22.026000,0 days 02:00:05.054000
14617,2024-05-05 21:07:45.982,8229,119,3,0,True,0,car,0 days 01:04:22.186000,0 days 02:00:05.214000
14618,2024-05-05 21:07:46.182,7945,116,3,0,True,0,car,0 days 01:04:22.386000,0 days 02:00:05.414000
14619,2024-05-05 21:07:46.502,7464,110,3,0,True,0,car,0 days 01:04:22.706000,0 days 02:00:05.734000
14620,2024-05-05 21:07:46.822,7174,103,3,0,False,0,car,0 days 01:04:23.026000,0 days 02:00:06.054000
14621,2024-05-05 21:07:47.102,6847,98,3,0,False,0,car,0 days 01:04:23.306000,0 days 02:00:06.334000
14622,2024-05-05 21:07:47.462,6857,94,3,4,False,0,car,0 days 01:04:23.666000,0 days 02:00:06.694000
14623,2024-05-05 21:07:47.702,6810,94,3,6,False,0,car,0 days 01:04:23.906000,0 days 02:00:06.934000
14624,2024-05-05 21:07:48.022,7088,95,3,23,False,0,car,0 days 01:04:24.226000,0 days 02:00:07.254000
14625,2024-05-05 21:07:48.182,7200,95,3,30,False,0,car,0 days 01:04:24.386000,0 days 02:00:07.414000
14626,2024-05-05 21:07:48.342,7340,97,3,30,False,0,car,0 days 01:04:24.546000,0 days 02:00:07.574000
14627,2024-05-05 21:07:48.542,7702,101,3,45,False,0,car,0 days 01:04:24.746000,0 days 02:00:07.774000
14628,2024-05-05 21:07:48.822,8061,108,3,59,False,0,car,0 days 01:04:25.026000,0 days 02:00:08.054000
14629,2024-05-05 21:07:49.102,8933,114,3,78,False,0,car,0 days 01:04:25.306000,0 days 02:00:08.334000
14630,2024-05-05 21:07:49.422,9974,131,3,95,False,0,car,0 days 01:04:25.626000,0 days 02:00:08.654000
14631,2024-05-05 21:07:49.582,10597,136,3,100,False,0,car,0 days 01:04:25.786000,0 days 02:00:08.814000
14632,2024-05-05 21:07:49.862,11221,152,3,100,False,0,car,0 days 01:04:26.066000,0 days 02:00:09.094000
14633,2024-05-05 21:07:50.142,10383,163,3,100,False,0,car,0 days 01:04:26.346000,0 days 02:00:09.374000
14634,2024-05-05 21:07:50.462,10354,171,4,73,False,0,car,0 days 01:04:26.666000,0 days 02:00:09.694000
14635,2024-05-05 21:07:50.663,10074,170,4,11,True,0,car,0 days 01:04:26.867000,0 days 02:00:09.895000
14636,2024-05-05 21:07:50.863,9459,167,4,0,True,0,car,0 days 01:04:27.067000,0 days 02:00:10.095000
14637,2024-05-05 21:07:51.263,8921,149,4,0,True,0,car,0 days 01:04:27.467000,0 days 02:00:10.495000
14638,2024-05-05 21:07:51.583,8645,131,4,0,True,0,car,0 days 01:04:27.787000,0 days 02:00:10.815000
14639,2024-05-05 21:07:52.022,7363,108,3,0,True,0,car,0 days 01:04:28.226000,0 days 02:00:11.254000
14640,2024-05-05 21:07:52.302,6642,100,3,0,True,0,car,0 days 01:04:28.506000,0 days 02:00:11.534000
14641,2024-05-05 21:07:52.622,6320,91,3,0,True,0,car,0 days 01:04:28.826000,0 days 02:00:11.854000
14642,2024-05-05 21:07:52.902,6198,86,3,5,False,0,car,0 days 01:04:29.106000,0 days 02:00:12.134000
14643,2024-05-05 21:07:53.102,6463,84,3,17,False,0,car,0 days 01:04:29.306000,0 days 02:00:12.334000
14644,2024-05-05 21:07:53.382,6899,86,3,46,False,0,car,0 days 01:04:29.586000,0 days 02:00:12.614000
14645,2024-05-05 21:07:53.622,7181,94,3,45,False,0,car,0 days 01:04:29.826000,0 days 02:00:12.854000
14646,2024-05-05 21:07:53.822,6483,94,3,0,False,0,car,0 days 01:04:30.026000,0 days 02:00:13.054000
14647,2024-05-05 21:07:53.982,6487,90,3,2,False,0,car,0 days 01:04:30.186000,0 days 02:00:13.214000
14648,2024-05-05 21:07:54.302,6699,89,3,20,False,0,car,0 days 01:04:30.506000,0 days 02:00:13.534000
14649,2024-05-05 21:07:54.502,7196,91,3,42,False,0,car,0 days 01:04:30.706000,0 days 02:00:13.734000
14650,2024-05-05 21:07:54.862,7778,100,3,52,False,0,car,0 days 01:04:31.066000,0 days 02:00:14.094000
14651,2024-05-05 21:07:55.302,8913,112,3,67,False,0,car,0 days 01:04:31.506000,0 days 02:00:14.534000
14652,2024-05-05 21:07:55.542,8577,118,3,0,True,0,car,0 days 01:04:31.746000,0 days 02:00:14.774000
14653,2024-05-05 21:07:55.822,7205,105,3,0,True,0,car,0 days 01:04:32.026000,0 days 02:00:15.054000
14654,2024-05-05 21:07:55.982,6549,101,3,0,True,0,car,0 days 01:04:32.186000,0 days 02:00:15.214000
14655,2024-05-05 21:07:56.182,6147,94,3,0,True,0,car,0 days 01:04:32.386000,0 days 02:00:15.414000
14656,2024-05-05 21:07:56.542,5488,83,3,0,True,0,car,0 days 01:04:32.746000,0 days 02:00:15.774000
14657,2024-05-05 21:07:56.702,5316,81,3,0,False,0,car,0 days 01:04:32.906000,0 days 02:00:15.934000
14658,2024-05-05 21:07:56.862,5295,77,3,0,False,0,car,0 days 01:04:33.066000,0 days 02:00:16.094000
14659,2024-05-05 21:07:57.062,5430,72,3,3,False,0,car,0 days 01:04:33.266000,0 days 02:00:16.294000
14660,2024-05-05 21:07:57.343,5673,73,3,14,False,0,car,0 days 01:04:33.547000,0 days 02:00:16.575000
14661,2024-05-05 21:07:57.583,5759,75,3,21,False,0,car,0 days 01:04:33.787000,0 days 02:00:16.815000
14662,2024-05-05 21:07:57.823,6145,79,3,30,False,0,car,0 days 01:04:34.027000,0 days 02:00:17.055000
14663,2024-05-05 21:07:58.023,6399,83,3,36,False,0,car,0 days 01:04:34.227000,0 days 02:00:17.255000
